"Class_Id","Class_Name","Class_FullName","Class_FID","Class_parentID","Class_Dept","Class_State","Class_Postcode","Class_Type","Class_Node","Coordinates","Class_ShortName","Class_MapCode"
"812","皇姑区","辽宁省沈阳市皇姑区","7,72,812","72","1","1",,"2","1","123.415376,41.848913","皇姑区","210105"
"813","铁西区","辽宁省沈阳市铁西区","7,72,813","72","1","1",,"2","1","123.35863,41.805724","铁西区","220302"
"814","苏家屯区","辽宁省沈阳市苏家屯区","7,72,814","72","1","1",,"2","1","123.426289,41.589345","苏家屯区","210111"
"815","浑南区","辽宁省沈阳市浑南区","7,72,815","72","1","1",,"2","1","123.599872,41.765562","浑南区","210112"
"816","沈北新区","辽宁省沈阳市沈北新区","7,72,816","72","1","1",,"2","1","123.51869,42.04385","沈北新区","210113"
"817","于洪区","辽宁省沈阳市于洪区","7,72,817","72","1","1",,"2","1","123.242847,41.843551","于洪区","210114"
"818","辽中县","辽宁省沈阳市辽中县","7,72,818","72","1","1",,"2","1","122.778872,41.56686","辽中县","210122"
"819","康平县","辽宁省沈阳市康平县","7,72,819","72","1","1",,"2","1","123.273598,42.765541","康平县","210123"
"820","法库县","辽宁省沈阳市法库县","7,72,820","72","1","1",,"2","1","123.248897,42.415298","法库县","210124"
"821","新民市","辽宁省沈阳市新民市","7,72,821","72","1","1",,"2","1","122.866418,42.016776","新民市","210181"
"822","中山区","辽宁省大连市中山区","7,73,822","73","1","1",,"2","1","121.677966,38.900436","中山区","210202"
"823","西岗区","辽宁省大连市西岗区","7,73,823","73","1","1",,"2","1","121.625823,38.91337","西岗区","210203"
"824","沙河口区","辽宁省大连市沙河口区","7,73,824","73","1","1",,"2","1","121.582618,38.921778","沙河口区","210204"
"825","甘井子区","辽宁省大连市甘井子区","7,73,825","73","1","1",,"2","1","121.5285,38.955462","甘井子区","210211"
"826","旅顺口区","辽宁省大连市旅顺口区","7,73,826","73","1","1",,"2","1","121.295936,38.908291","旅顺口区","210212"
"827","金州区","辽宁省大连市金州区","7,73,827","73","1","1",,"2","1","121.956582,39.298619","金州区","210213"
"828","长海县","辽宁省大连市长海县","7,73,828","73","1","1",,"2","1","122.748265,39.260109","长海县","210224"
"829","瓦房店市","辽宁省大连市瓦房店市","7,73,829","73","1","1",,"2","1","121.979603,39.627114","瓦房店市","210281"
"830","普兰店市","辽宁省大连市普兰店市","7,73,830","73","1","1",,"2","1","122.274257,39.620006","普兰店市","210282"
"831","庄河市","辽宁省大连市庄河市","7,73,831","73","1","1",,"2","1","122.934145,39.85891","庄河市","210283"
"832","铁东区","辽宁省鞍山市铁东区","7,74,832","74","1","1",,"2","1","123.020706,41.118235","铁东区","220303"
"833","铁西区","辽宁省鞍山市铁西区","7,74,833","74","1","1",,"2","1","122.985786,41.127872","铁西区","220302"
"834","立山区","辽宁省鞍山市立山区","7,74,834","74","1","1",,"2","1","123.040474,41.164173","立山区","210304"
"835","千山区","辽宁省鞍山市千山区","7,74,835","74","1","1",,"2","1","123.014005,41.061329","千山区","210311"
"836","台安县","辽宁省鞍山市台安县","7,74,836","74","1","1",,"2","1","122.443683,41.3471","台安县","210321"
"837","岫岩满族自治县","辽宁省鞍山市岫岩满族自治县","7,74,837","74","1","1",,"2","1","123.346069,40.403181","岫岩满族自治县","210323"
"838","海城市","辽宁省鞍山市海城市","7,74,838","74","1","1",,"2","1","122.791201,40.840354","海城市","210381"
"839","新抚区","辽宁省抚顺市新抚区","7,75,839","75","1","1",,"2","1","123.911369,41.86979","新抚区","210402"
"840","东洲区","辽宁省抚顺市东洲区","7,75,840","75","1","1",,"2","1","124.029249,41.833588","东洲区","210403"
"841","望花区","辽宁省抚顺市望花区","7,75,841","75","1","1",,"2","1","123.785996,41.860404","望花区","210404"
"842","顺城区","辽宁省抚顺市顺城区","7,75,842","75","1","1",,"2","1","123.901724,41.916014","顺城区","210411"
"843","抚顺县","辽宁省抚顺市抚顺县","7,75,843","75","1","1",,"2","1","124.136589,41.750077","抚顺县","210421"
"844","新宾满族自治县","辽宁省抚顺市新宾满族自治县","7,75,844","75","1","1",,"2","1","124.827866,41.635119","新宾满族自治县","210422"
"845","清原满族自治县","辽宁省抚顺市清原满族自治县","7,75,845","75","1","1",,"2","1","124.924317,42.118882","清原满族自治县","210423"
"846","平山区","辽宁省本溪市平山区","7,76,846","76","1","1",,"2","1","123.692575,41.240401","平山区","210502"
"847","溪湖区","辽宁省本溪市溪湖区","7,76,847","76","1","1",,"2","1","123.711866,41.456154","溪湖区","210503"
"848","明山区","辽宁省本溪市明山区","7,76,848","76","1","1",,"2","1","123.901737,41.347752","明山区","210504"
"849","南芬区","辽宁省本溪市南芬区","7,76,849","76","1","1",,"2","1","123.82788,41.122716","南芬区","210505"
"850","本溪满族自治县","辽宁省本溪市本溪满族自治县","7,76,850","76","1","1",,"2","1","124.158564,41.19567","本溪满族自治县","210521"
"851","桓仁满族自治县","辽宁省本溪市桓仁满族自治县","7,76,851","76","1","1",,"2","1","125.290028,41.261816","桓仁满族自治县","210522"
"852","元宝区","辽宁省丹东市元宝区","7,77,852","77","1","1",,"2","1","124.350321,40.173197","元宝区","210602"
"853","振兴区","辽宁省丹东市振兴区","7,77,853","77","1","1",,"2","1","124.355563,40.067035","振兴区","210603"
"854","振安区","辽宁省丹东市振安区","7,77,854","77","1","1",,"2","1","124.292197,40.211547","振安区","210604"
"855","宽甸满族自治县","辽宁省丹东市宽甸满族自治县","7,77,855","77","1","1",,"2","1","124.934106,40.766142","宽甸满族自治县","210624"
"856","东港市","辽宁省丹东市东港市","7,77,856","77","1","1",,"2","1","123.87687,39.981217","东港市","210681"
"857","凤城市","辽宁省丹东市凤城市","7,77,857","77","1","1",,"2","1","124.07296,40.57957","凤城市","210682"
"858","古塔区","辽宁省锦州市古塔区","7,78,858","78","1","1",,"2","1","121.126434,41.141388","古塔区","210702"
"859","凌河区","辽宁省锦州市凌河区","7,78,859","78","1","1",,"2","1","121.182665,41.13438","凌河区","210703"
"860","太和区","辽宁省锦州市太和区","7,78,860","78","1","1",,"2","1","121.118645,41.13683","太和区","210711"
"861","黑山县","辽宁省锦州市黑山县","7,78,861","78","1","1",,"2","1","122.260736,41.799698","黑山县","210726"
"862","义县","辽宁省锦州市义县","7,78,862","78","1","1",,"2","1","121.301877,41.534928","义县","210727"
"863","凌海市","辽宁省锦州市凌海市","7,78,863","78","1","1",,"2","1","121.285575,41.152566","凌海市","210781"
"864","北镇市","辽宁省锦州市北镇市","7,78,864","78","1","1",,"2","1","121.86455,41.547118","北镇市","210782"
"865","站前区","辽宁省营口市站前区","7,79,865","79","1","1",,"2","1","122.265592,40.70301","站前区","210802"
"866","西市区","辽宁省营口市西市区","7,79,866","79","1","1",,"2","1","122.210126,40.666949","西市区","210803"
"867","鲅鱼圈区","辽宁省营口市鲅鱼圈区","7,79,867","79","1","1",,"2","1","122.176897,40.252584","鲅鱼圈区","210804"
"868","老边区","辽宁省营口市老边区","7,79,868","79","1","1",,"2","1","122.330903,40.672565","老边区","210811"
"869","盖州市","辽宁省营口市盖州市","7,79,869","79","1","1",,"2","1","122.477327,40.235441","盖州市","210881"
"870","大石桥市","辽宁省营口市大石桥市","7,79,870","79","1","1",,"2","1","122.571551,40.646915","大石桥市","210882"
"871","海州区","辽宁省阜新市海州区","7,80,871","80","1","1",,"2","1","121.652705,41.990902","海州区","320706"
"872","新邱区","辽宁省阜新市新邱区","7,80,872","80","1","1",,"2","1","121.824321,42.074628","新邱区","210903"
"873","太平区","辽宁省阜新市太平区","7,80,873","80","1","1",,"2","1","121.737753,42.009452","太平区","210904"
"874","清河门区","辽宁省阜新市清河门区","7,80,874","80","1","1",,"2","1","121.446839,41.754998","清河门区","210905"
"875","细河区","辽宁省阜新市细河区","7,80,875","80","1","1",,"2","1","121.627557,42.043254","细河区","210911"
"876","阜新蒙古族自治县","辽宁省阜新市阜新蒙古族自治县","7,80,876","80","1","1",,"2","1","121.695578,42.1575","阜新蒙古族自治县","210921"
"877","彰武县","辽宁省阜新市彰武县","7,80,877","80","1","1",,"2","1","122.474173,42.523754","彰武县","210922"
"878","白塔区","辽宁省辽阳市白塔区","7,81,878","81","1","1",,"2","1","123.175163,41.279286","白塔区","211002"
"879","文圣区","辽宁省辽阳市文圣区","7,81,879","81","1","1",,"2","1","123.201216,41.271122","文圣区","211003"
"880","宏伟区","辽宁省辽阳市宏伟区","7,81,880","81","1","1",,"2","1","123.220518,41.220764","宏伟区","211004"
"881","弓长岭区","辽宁省辽阳市弓长岭区","7,81,881","81","1","1",,"2","1","123.42628,41.14597","弓长岭区","211005"
"882","太子河区","辽宁省辽阳市太子河区","7,81,882","81","1","1",,"2","1","123.178374,41.274593","太子河区","211011"
"883","辽阳县","辽宁省辽阳市辽阳县","7,81,883","81","1","1",,"2","1","123.219821,41.077281","辽阳县","211021"
"884","灯塔市","辽宁省辽阳市灯塔市","7,81,884","81","1","1",,"2","1","123.312574,41.420099","灯塔市","211081"
"885","双台子区","辽宁省盘锦市双台子区","7,82,885","82","1","1",,"2","1","122.032038,41.193225","双台子区","211102"
"886","兴隆台区","辽宁省盘锦市兴隆台区","7,82,886","82","1","1",,"2","1","121.969629,41.155831","兴隆台区","211103"
"887","大洼县","辽宁省盘锦市大洼县","7,82,887","82","1","1",,"2","1","122.093755,40.964908","大洼县","211121"
"888","盘山县","辽宁省盘锦市盘山县","7,82,888","82","1","1",,"2","1","121.952166,41.193475","盘山县","211122"
"889","银州区","辽宁省铁岭市银州区","7,83,889","83","1","1",,"2","1","123.858516,42.248295","银州区","211202"
"890","清河区","辽宁省铁岭市清河区","7,83,890","83","1","1",,"2","1","124.27578,42.508557","清河区","320802"
"891","铁岭县","辽宁省铁岭市铁岭县","7,83,891","83","1","1",,"2","1","123.914529,42.222765","铁岭县","211221"
"892","西丰县","辽宁省铁岭市西丰县","7,83,892","83","1","1",,"2","1","124.738502,42.712739","西丰县","211223"
"893","昌图县","辽宁省铁岭市昌图县","7,83,893","83","1","1",,"2","1","123.946409,43.000462","昌图县","211224"
"894","调兵山市","辽宁省铁岭市调兵山市","7,83,894","83","1","1",,"2","1","123.584348,42.44293","调兵山市","211281"
"895","开原市","辽宁省铁岭市开原市","7,83,895","83","1","1",,"2","1","124.283776,42.471223","开原市","211282"
"896","双塔区","辽宁省朝阳市双塔区","7,84,896","84","1","1",,"2","1","120.484073,41.60574","双塔区","211302"
"897","龙城区","辽宁省朝阳市龙城区","7,84,897","84","1","1",,"2","1","120.401333,41.606227","龙城区","211303"
"898","朝阳县","辽宁省朝阳市朝阳县","7,84,898","84","1","1",,"2","1","120.305061,41.372796","朝阳县","211321"
"899","建平县","辽宁省朝阳市建平县","7,84,899","84","1","1",,"2","1","119.632527,41.842223","建平县","211322"
"900","喀喇沁左翼蒙古族自治县","辽宁省朝阳市喀喇沁左翼蒙古族自治县","7,84,900","84","1","1",,"2","1","119.775534,41.143624","喀喇沁左翼蒙古族自治县","211324"
"901","北票市","辽宁省朝阳市北票市","7,84,901","84","1","1",,"2","1","120.811885,41.865071","北票市","211381"
"902","凌源市","辽宁省朝阳市凌源市","7,84,902","84","1","1",,"2","1","119.271543,40.981801","凌源市","211382"
"903","连山区","辽宁省葫芦岛市连山区","7,85,903","85","1","1",,"2","1","120.688361,40.888537","连山区","211402"
"904","龙港区","辽宁省葫芦岛市龙港区","7,85,904","85","1","1",,"2","1","120.904586,40.750993","龙港区","211403"
"905","南票区","辽宁省葫芦岛市南票区","7,85,905","85","1","1",,"2","1","120.664645,41.137036","南票区","211404"
"906","绥中县","辽宁省葫芦岛市绥中县","7,85,906","85","1","1",,"2","1","120.026302,40.305129","绥中县","211421"
"907","建昌县","辽宁省葫芦岛市建昌县","7,85,907","85","1","1",,"2","1","119.834892,40.716828","建昌县","211422"
"908","兴城市","辽宁省葫芦岛市兴城市","7,85,908","85","1","1",,"2","1","120.475527,40.596284","兴城市","211481"
"909","南关区","吉林省长春市南关区","8,86,909","86","1","1",,"2","1","125.419649,43.732191","南关区","220102"
"910","宽城区","吉林省长春市宽城区","8,86,910","86","1","1",,"2","1","125.344899,43.998252","宽城区","220103"
"911","朝阳区","吉林省长春市朝阳区","8,86,911","86","1","1",,"2","1","125.278226,43.689109","朝阳区","220104"
"912","二道区","吉林省长春市二道区","8,86,912","86","1","1",,"2","1","125.611485,43.872223","二道区","220105"
"913","绿园区","吉林省长春市绿园区","8,86,913","86","1","1",,"2","1","125.191331,43.912165","绿园区","220106"
"914","双阳区","吉林省长春市双阳区","8,86,914","86","1","1",,"2","1","125.712822,43.531747","双阳区","220112"
"915","农安县","吉林省长春市农安县","8,86,915","86","1","1",,"2","1","125.094327,44.461506","农安县","220122"
"916","九台市","吉林省长春市九台市","8,86,916","86","1","1",,"2","1","125.985176,44.209759","九台市","220181"
"917","榆树市","吉林省长春市榆树市","8,86,917","86","1","1",,"2","1","126.602501,44.879423","榆树市","220182"
"918","德惠市","吉林省长春市德惠市","8,86,918","86","1","1",,"2","1","125.769044,44.510507","德惠市","220183"
"919","昌邑区","吉林省吉林市昌邑区","8,87,919","87","1","1",,"2","1","126.326513,44.023898","昌邑区","220202"
"920","龙潭区","吉林省吉林市龙潭区","8,87,920","87","1","1",,"2","1","126.695085,44.100874","龙潭区","220203"
"921","船营区","吉林省吉林市船营区","8,87,921","87","1","1",,"2","1","126.389089,43.882172","船营区","220204"
"922","丰满区","吉林省吉林市丰满区","8,87,922","87","1","1",,"2","1","126.698202,43.654515","丰满区","220211"
"923","永吉县","吉林省吉林市永吉县","8,87,923","87","1","1",,"2","1","126.22756,43.601481","永吉县","220221"
"924","蛟河市","吉林省吉林市蛟河市","8,87,924","87","1","1",,"2","1","127.351742,43.716756","蛟河市","220281"
"925","桦甸市","吉林省吉林市桦甸市","8,87,925","87","1","1",,"2","1","127.041392,43.056631","桦甸市","220282"
"926","舒兰市","吉林省吉林市舒兰市","8,87,926","87","1","1",,"2","1","127.116772,44.335465","舒兰市","220283"
"927","磐石市","吉林省吉林市磐石市","8,87,927","87","1","1",,"2","1","126.174628,43.057456","磐石市","220284"
"928","铁西区","吉林省四平市铁西区","8,88,928","88","1","1",,"2","1","124.355392,43.21416","铁西区","220302"
"929","铁东区","吉林省四平市铁东区","8,88,929","88","1","1",,"2","1","124.459899,43.101529","铁东区","220303"
"930","梨树县","吉林省四平市梨树县","8,88,930","88","1","1",,"2","1","124.380491,43.414438","梨树县","220322"
"931","伊通满族自治县","吉林省四平市伊通满族自治县","8,88,931","88","1","1",,"2","1","125.271149,43.346322","伊通满族自治县","220323"
"932","公主岭市","吉林省公主岭市","8,932","8","2","1",,"2","1","124.685882,43.791826","公主岭市","220381"
"933","双辽市","吉林省四平市双辽市","8,88,933","88","1","1",,"2","1","123.70852,43.767695","双辽市","220382"
"934","龙山区","吉林省辽源市龙山区","8,89,934","89","1","1",,"2","1","125.210998,42.913197","龙山区","220402"
"935","西安区","吉林省辽源市西安区","8,89,935","89","1","1",,"2","1","125.150149,42.986365","西安区","231005"
"936","东丰县","吉林省辽源市东丰县","8,89,936","89","1","1",,"2","1","125.454809,42.683934","东丰县","220421"
"937","东辽县","吉林省辽源市东辽县","8,89,937","89","1","1",,"2","1","125.184931,42.947925","东辽县","220422"
"938","东昌区","吉林省通化市东昌区","8,90,938","90","1","1",,"2","1","125.960124,41.677262","东昌区","220502"
"939","二道江区","吉林省通化市二道江区","8,90,939","90","1","1",,"2","1","126.15628,41.772626","二道江区","220503"
"940","通化县","吉林省通化市通化县","8,90,940","90","1","1",,"2","1","125.857332,41.729156","通化县","220521"
"941","辉南县","吉林省通化市辉南县","8,90,941","90","1","1",,"2","1","126.342724,42.557949","辉南县","220523"
"942","柳河县","吉林省通化市柳河县","8,90,942","90","1","1",,"2","1","125.917276,42.185665","柳河县","220524"
"943","梅河口市","吉林省梅河口市","8,943","8","2","1",,"2","1","125.723516,42.54265","梅河口市","220581"
"944","集安市","吉林省通化市集安市","8,90,944","90","1","1",,"2","1","125.998992,41.251411","集安市","220582"
"945","八道江区","吉林省白山市八道江区","8,91,945","91","1","1",,"2","1",,"八道江区","220602"
"946","抚松县","吉林省白山市抚松县","8,91,946","91","1","1",,"2","1","127.623938,42.277909","抚松县","220621"
"947","靖宇县","吉林省白山市靖宇县","8,91,947","91","1","1",,"2","1","126.902469,42.449967","靖宇县","220622"
"948","长白朝鲜族自治县","吉林省白山市长白朝鲜族自治县","8,91,948","91","1","1",,"2","1","127.864358,41.584709","长白朝鲜族自治县","220623"
"949","江源区","吉林省白山市江源区","8,91,949","91","1","1",,"2","1","126.825302,42.078959","江源区","220605"
"950","临江市","吉林省白山市临江市","8,91,950","91","1","1",,"2","1","127.19171,41.816566","临江市","220681"
"951","宁江区","吉林省松原市宁江区","8,92,951","92","1","1",,"2","1","124.867571,45.29271","宁江区","220702"
"952","前郭尔罗斯蒙古族自治县","吉林省松原市前郭尔罗斯蒙古族自治县","8,92,952","92","1","1",,"2","1","124.48165,44.869127","前郭尔罗斯蒙古族自治县","220721"
"953","长岭县","吉林省松原市长岭县","8,92,953","92","1","1",,"2","1","123.866504,44.305645","长岭县","220722"
"954","乾安县","吉林省松原市乾安县","8,92,954","92","1","1",,"2","1","123.969123,44.926914","乾安县","220723"
"955","扶余县","吉林省松原市扶余县","8,92,955","92","1","1",,"2","1","125.564563,45.131092","扶余县","220724"
"956","洮北区","吉林省白城市洮北区","8,93,956","93","1","1",,"2","1","122.789074,45.623301","洮北区","220802"
"957","镇赉县","吉林省白城市镇赉县","8,93,957","93","1","1",,"2","1","123.452272,45.956172","镇赉县","220821"
"958","通榆县","吉林省白城市通榆县","8,93,958","93","1","1",,"2","1","122.745291,44.785717","通榆县","220822"
"959","洮南市","吉林省白城市洮南市","8,93,959","93","1","1",,"2","1","122.453677,45.475604","洮南市","220881"
"960","大安市","吉林省白城市大安市","8,93,960","93","1","1",,"2","1","123.723714,45.432438","大安市","220882"
"961","延吉市","吉林省延边朝鲜族自治州延吉市","8,94,961","94","1","1",,"2","1","129.471302,43.059667","延吉市","222401"
"962","图们市","吉林省延边朝鲜族自治州图们市","8,94,962","94","1","1",,"2","1","129.834311,43.030549","图们市","222402"
"963","敦化市","吉林省延边朝鲜族自治州敦化市","8,94,963","94","1","1",,"2","1","128.239499,43.560202","敦化市","222403"
"964","珲春市","吉林省延边朝鲜族自治州珲春市","8,94,964","94","1","1",,"2","1","130.702367,43.074719","珲春市","222404"
"965","龙井市","吉林省延边朝鲜族自治州龙井市","8,94,965","94","1","1",,"2","1","129.383816,42.844249","龙井市","222405"
"966","和龙市","吉林省延边朝鲜族自治州和龙市","8,94,966","94","1","1",,"2","1","128.911211,42.466442","和龙市","222406"
"967","汪清县","吉林省延边朝鲜族自治州汪清县","8,94,967","94","1","1",,"2","1","129.953994,43.540144","汪清县","222424"
"968","安图县","吉林省延边朝鲜族自治州安图县","8,94,968","94","1","1",,"2","1","128.437652,42.701033","安图县","222426"
"969","道里区","黑龙江省哈尔滨市道里区","9,95,969","95","1","1",,"2","1","126.623697,45.764001","道里区","230102"
"970","南岗区","黑龙江省哈尔滨市南岗区","9,95,970","95","1","1",,"2","1","127.399599,45.287929","南岗区","230103"
"971","道外区","黑龙江省哈尔滨市道外区","9,95,971","95","1","1",,"2","1","126.655954,45.798012","道外区","230104"
"972","香坊区","黑龙江省哈尔滨市香坊区","9,95,972","95","1","1",,"2","1","126.732814,45.706847","香坊区","230110"
"974","平房区","黑龙江省哈尔滨市平房区","9,95,974","95","1","1",,"2","1","126.658761,45.605686","平房区","230108"
"975","松北区","黑龙江省哈尔滨市松北区","9,95,975","95","1","1",,"2","1","126.569226,45.8143","松北区","230109"
"976","呼兰区","黑龙江省哈尔滨市呼兰区","9,95,976","95","1","1",,"2","1","126.61077,45.995674","呼兰区","230111"
"977","依兰县","黑龙江省哈尔滨市依兰县","9,95,977","95","1","1",,"2","1","129.721503,46.275637","依兰县","230123"
"978","方正县","黑龙江省哈尔滨市方正县","9,95,978","95","1","1",,"2","1","128.949419,45.819769","方正县","230124"
"979","宾县","黑龙江省哈尔滨市宾县","9,95,979","95","1","1",,"2","1","127.661612,45.783825","宾县","230125"
"980","巴彦县","黑龙江省哈尔滨市巴彦县","9,95,980","95","1","1",,"2","1","127.324287,46.340416","巴彦县","230126"
"981","木兰县","黑龙江省哈尔滨市木兰县","9,95,981","95","1","1",,"2","1","127.929838,46.248172","木兰县","230127"
"982","通河县","黑龙江省哈尔滨市通河县","9,95,982","95","1","1",,"2","1","128.762232,46.247857","通河县","230128"
"983","延寿县","黑龙江省哈尔滨市延寿县","9,95,983","95","1","1",,"2","1","128.463943,45.48952","延寿县","230129"
"984","阿城区","黑龙江省哈尔滨市阿城区","9,95,984","95","1","1",,"2","1","126.964634,45.554301","阿城区","230112"
"985","双城区","黑龙江省哈尔滨市双城区","9,95,985","95","1","1",,"2","1","126.188927,45.408171","双城区","230182"
"986","尚志市","黑龙江省哈尔滨市尚志市","9,95,986","95","1","1",,"2","1","128.31617,45.083893","尚志市","230183"
"987","五常市","黑龙江省哈尔滨市五常市","9,95,987","95","1","1",,"2","1","127.491113,44.772544","五常市","230184"
"988","龙沙区","黑龙江省齐齐哈尔市龙沙区","9,96,988","96","1","1",,"2","1","123.944838,47.301073","龙沙区","230202"
"989","建华区","黑龙江省齐齐哈尔市建华区","9,96,989","96","1","1",,"2","1","124.021279,47.404866","建华区","230203"
"990","铁锋区","黑龙江省齐齐哈尔市铁锋区","9,96,990","96","1","1",,"2","1","124.262931,47.303489","铁锋区","230204"
"991","昂昂溪区","黑龙江省齐齐哈尔市昂昂溪区","9,96,991","96","1","1",,"2","1","123.972935,47.104048","昂昂溪区","230205"
"992","富拉尔基区","黑龙江省齐齐哈尔市富拉尔基区","9,96,992","96","1","1",,"2","1","123.571998,47.228952","富拉尔基区","230206"
"993","碾子山区","黑龙江省齐齐哈尔市碾子山区","9,96,993","96","1","1",,"2","1","122.932335,47.585869","碾子山区","230207"
"994","梅里斯达斡尔族区","黑龙江省齐齐哈尔市梅里斯达斡尔族区","9,96,994","96","1","1",,"2","1","124.005487,47.58308","梅里斯达斡尔族区","230208"
"995","龙江县","黑龙江省齐齐哈尔市龙江县","9,96,995","96","1","1",,"2","1","123.089103,47.258895","龙江县","230221"
"996","依安县","黑龙江省齐齐哈尔市依安县","9,96,996","96","1","1",,"2","1","125.294633,47.706873","依安县","230223"
"997","泰来县","黑龙江省齐齐哈尔市泰来县","9,96,997","96","1","1",,"2","1","123.558048,46.60329","泰来县","230224"
"998","甘南县","黑龙江省齐齐哈尔市甘南县","9,96,998","96","1","1",,"2","1","123.8469,48.011583","甘南县","230225"
"999","富裕县","黑龙江省齐齐哈尔市富裕县","9,96,999","96","1","1",,"2","1","124.571747,47.66582","富裕县","230227"
"1000","克山县","黑龙江省齐齐哈尔市克山县","9,96,1000","96","1","1",,"2","1","125.706471,48.167091","克山县","230229"
"1001","克东县","黑龙江省齐齐哈尔市克东县","9,96,1001","96","1","1",,"2","1","126.352136,48.009015","克东县","230230"
"1002","拜泉县","黑龙江省齐齐哈尔市拜泉县","9,96,1002","96","1","1",,"2","1","126.021786,47.592256","拜泉县","230231"
"1003","讷河市","黑龙江省齐齐哈尔市讷河市","9,96,1003","96","1","1",,"2","1","125.076553,48.481453","讷河市","230281"
"1004","鸡冠区","黑龙江省鸡西市鸡冠区","9,97,1004","97","1","1",,"2","1","130.959937,45.30761","鸡冠区","230302"
"1005","恒山区","黑龙江省鸡西市恒山区","9,97,1005","97","1","1",,"2","1","130.916267,45.138571","恒山区","230303"
"1006","滴道区","黑龙江省鸡西市滴道区","9,97,1006","97","1","1",,"2","1","130.734836,45.354342","滴道区","230304"
"1007","梨树区","黑龙江省鸡西市梨树区","9,97,1007","97","1","1",,"2","1","130.765238,45.097064","梨树区","230305"
"1008","城子河区","黑龙江省鸡西市城子河区","9,97,1008","97","1","1",,"2","1","131.027704,45.37969","城子河区","230306"
"1009","麻山区","黑龙江省鸡西市麻山区","9,97,1009","97","1","1",,"2","1","130.566887,45.205826","麻山区","230307"
"1010","鸡东县","黑龙江省鸡西市鸡东县","9,97,1010","97","1","1",,"2","1","131.225654,45.273228","鸡东县","230321"
"1011","虎林市","黑龙江省鸡西市虎林市","9,97,1011","97","1","1",,"2","1","133.121106,45.997276","虎林市","230381"
"1012","密山市","黑龙江省鸡西市密山市","9,97,1012","97","1","1",,"2","1","132.176562,45.469765","密山市","230382"
"1013","向阳区","黑龙江省鹤岗市向阳区","9,98,1013","98","1","1",,"2","1","130.301233,47.35092","向阳区","230803"
"1014","工农区","黑龙江省鹤岗市工农区","9,98,1014","98","1","1",,"2","1","130.277196,47.32777","工农区","230403"
"1015","南山区","黑龙江省鹤岗市南山区","9,98,1015","98","1","1",,"2","1","130.281765,47.298821","南山区","440305"
"1016","兴安区","黑龙江省鹤岗市兴安区","9,98,1016","98","1","1",,"2","1","130.244375,47.23371","兴安区","230405"
"1017","东山区","黑龙江省鹤岗市东山区","9,98,1017","98","1","1",,"2","1","130.247501,47.483737","东山区","230406"
"1018","兴山区","黑龙江省鹤岗市兴山区","9,98,1018","98","1","1",,"2","1","130.326646,47.393965","兴山区","230407"
"1019","萝北县","黑龙江省鹤岗市萝北县","9,98,1019","98","1","1",,"2","1","130.761333,47.746935","萝北县","230421"
"1020","绥滨县","黑龙江省鹤岗市绥滨县","9,98,1020","98","1","1",,"2","1","131.856595,47.483007","绥滨县","230422"
"1021","尖山区","黑龙江省双鸭山市尖山区","9,99,1021","99","1","1",,"2","1","131.178514,46.658525","尖山区","230502"
"1022","岭东区","黑龙江省双鸭山市岭东区","9,99,1022","99","1","1",,"2","1","131.246024,46.459522","岭东区","230503"
"1023","四方台区","黑龙江省双鸭山市四方台区","9,99,1023","99","1","1",,"2","1","131.308707,46.669775","四方台区","230505"
"1024","宝山区","黑龙江省双鸭山市宝山区","9,99,1024","99","1","1",,"2","1","131.564836,46.529228","宝山区","310113"
"1025","集贤县","黑龙江省双鸭山市集贤县","9,99,1025","99","1","1",,"2","1","131.150556,46.818437","集贤县","230521"
"1026","友谊县","黑龙江省双鸭山市友谊县","9,99,1026","99","1","1",,"2","1","131.854999,46.788593","友谊县","230522"
"1027","宝清县","黑龙江省双鸭山市宝清县","9,99,1027","99","1","1",,"2","1","132.409279,46.409383","宝清县","230523"
"1028","饶河县","黑龙江省双鸭山市饶河县","9,99,1028","99","1","1",,"2","1","111.64482,35.498579","饶河县","230524"
"1029","萨尔图区","黑龙江省大庆市萨尔图区","9,100,1029","100","1","1",,"2","1","125.042452,46.663311","萨尔图区","230602"
"1030","龙凤区","黑龙江省大庆市龙凤区","9,100,1030","100","1","1",,"2","1","125.141767,46.535568","龙凤区","230603"
"1031","让胡路区","黑龙江省大庆市让胡路区","9,100,1031","100","1","1",,"2","1","124.838427,46.72916","让胡路区","230604"
"1032","红岗区","黑龙江省大庆市红岗区","9,100,1032","100","1","1",,"2","1","124.914285,46.420779","红岗区","230605"
"1033","大同区","黑龙江省大庆市大同区","9,100,1033","100","1","1",,"2","1","124.699077,46.070051","大同区","230606"
"1034","肇州县","黑龙江省大庆市肇州县","9,100,1034","100","1","1",,"2","1","125.308969,45.837072","肇州县","230621"
"1035","肇源县","黑龙江省大庆市肇源县","9,100,1035","100","1","1",,"2","1","124.769044,45.6472","肇源县","230622"
"1036","林甸县","黑龙江省大庆市林甸县","9,100,1036","100","1","1",,"2","1","124.896783,47.159693","林甸县","230623"
"1037","杜尔伯特蒙古族自治县","黑龙江省大庆市杜尔伯特蒙古族自治县","9,100,1037","100","1","1",,"2","1","124.246513,46.561614","杜尔伯特蒙古族自治县","230624"
"1038","伊春区","黑龙江省伊春市伊春区","9,101,1038","101","1","1",,"2","1","128.90058,47.741959","伊春区","230702"
